neighbourhood,room_type,minimum_nights,calculated_host_listings_count,availability_365,price
20,0,2,3,282,50
6,1,2,1,18,88
8,2,2,1,0,70
2,0,5,1,89,100
98,1,5,2,14,100
54,0,7,4,30,37
27,0,3,1,0,90
6,0,2,5,342,86
20,1,30,52,295,149
79,1,1,1,22,120
26,1,2,1,0,150
28,1,2,1,0,400
26,1,1,1,89,450
49,0,2,8,279,40
5,1,30,50,333,150
26,1,2,1,254,800
14,1,2,1,274,299
6,1,2,2,364,150
45,0,21,1,0,55
25,1,7,1,35,140
68,1,1,1,0,200
7,0,1,2,178,99
7,0,7,47,326,60
27,0,3,1,0,49
44,0,7,1,365,100
2,0,2,1,0,50
2,1,3,1,0,80
22,1,7,1,0,99
12,1,4,1,0,150
6,1,30,1,205,139
8,0,1,1,364,150
11,1,3,5,265,250
7,1,5,1,314,250
23,0,1,1,0,100
30,0,3,1,0,75
12,1,1,1,0,175
28,0,1,1,0,70
15,1,1,1,95,150
19,1,3,1,18,175
37,0,1,4,0,108
8,1,30,34,202,125
8,0,30,2,1,128
8,1,2,1,89,400
40,0,1,1,0,150
13,0,5,1,167,75
20,1,3,1,43,450
28,0,2,1,0,65
6,0,2,8,268,52
12,1,30,1,101,200
71,1,30,65,250,470
12,0,7,2,0,60
23,0,15,1,35,90
4,0,2,3,105,175
11,1,4,1,5,170
19,1,2,1,0,196
32,1,2,1,74,150
1,1,1,9,339,299
71,2,2,1,21,99
2,0,1,2,162,89
8,1,3,1,23,250
28,1,4,1,314,199
5,1,29,327,365,200
11,1,5,1,13,232
2,0,2,1,363,60
45,1,7,1,10,250
12,0,3,1,364,70
4,0,1,1,50,99
15,0,2,1,45,45
77,1,2,1,131,285
8,1,1,6,337,190
6,0,3,1,0,70
16,1,2,1,21,350
22,1,1,2,0,92
34,0,1,1,72,74
14,0,2,1,311,84
68,1,3,2,0,99
5,1,30,50,364,150
138,1,7,1,338,250
12,1,30,3,342,218
21,1,3,3,231,229
6,0,1,1,45,110
1,1,30,1,99,135
79,1,3,1,12,99
6,0,3,1,0,65
7,0,3,1,65,174
83,0,1,1,0,42
12,1,6,1,22,345
81,0,1,5,172,45
37,0,1,1,153,30
63,0,2,6,0,75
51,0,3,1,0,199
15,0,15,4,67,40
30,0,1,1,291,70
2,0,7,1,290,65
117,1,2,1,0,85
7,0,2,1,303,130
28,0,9,3,160,122
16,1,3,1,0,125
19,1,2,1,0,180
56,1,7,1,0,99
12,1,6,1,0,100
16,1,3,1,130,150
6,0,21,1,0,50
28,1,5,1,0,250
4,0,3,2,0,75
22,0,2,1,168,75
19,1,1,1,0,190
8,0,3,1,0,60
20,0,2,1,49,50
56,0,5,1,16,45
6,0,1,3,69,49
23,1,2,1,17,214
21,1,29,2,147,180
12,0,2,1,0,150
13,1,2,1,242,225
2,1,4,4,45,115
2,1,7,1,309,150
19,1,2,1,361,199
85,0,1,3,269,55
21,0,1,1,70,58
12,0,3,3,179,110
70,1,1,2,311,86
3,1,13,1,0,102
23,0,5,1,0,82
3,1,14,1,0,80
5,1,30,49,364,190
7,1,4,1,0,130
6,0,2,10,317,40
52,0,4,1,0,90
20,0,2,1,0,80
38,1,2,1,270,160
29,1,4,2,82,350
9,0,1,1,0,91
8,1,2,1,0,85
44,0,1,1,0,75
7,1,2,2,2,300
28,1,30,15,332,99
124,0,1,1,157,65
2,0,3,1,10,120
21,0,1,3,53,49
12,0,1,4,50,88
43,1,2,327,333,214
45,0,7,1,0,48
4,0,5,5,271,60
4,1,1,5,56,165
84,1,3,2,179,150
7,1,2,1,284,399
23,1,7,1,0,200
23,0,1,1,0,75
94,0,5,2,298,56
21,0,1,2,115,70
68,1,3,1,0,180
6,0,3,1,179,80
13,1,5,1,0,119
8,1,30,34,274,205
101,1,2,1,79,200
30,1,4,1,307,65
14,1,1,3,223,180
24,0,1,2,96,42
67,2,1,6,338,25
2,0,2,1,215,80
12,1,1,1,0,125
26,0,3,1,194,175
8,1,4,3,0,130
11,0,5,1,0,100
15,0,3,1,179,85
7,1,2,1,0,123
40,1,2,1,309,250
31,1,3,3,289,120
4,0,2,4,158,99
145,0,2,1,312,60
4,0,2,2,323,82
83,0,14,2,0,89
28,1,30,52,358,105
15,1,1,1,0,106
26,1,30,91,346,125
2,0,3,1,39,80
92,1,186,1,365,79
25,0,1,5,359,89
12,0,2,1,0,79
12,0,1,2,52,76
12,1,3,1,112,319
54,0,1,2,179,7500
7,1,30,23,362,229
21,0,6,1,0,85
27,1,1,1,320,125
4,2,1,1,81,50
202,0,2,1,240,65
53,1,31,5,221,90
12,0,1,1,0,115
37,0,1,7,358,35
12,1,4,1,0,250
47,1,30,1,323,100
12,1,4,1,0,200
92,1,2,1,71,360
8,1,3,1,0,145
21,0,1,1,179,50
6,0,6,3,92,34
106,1,2,2,69,275
20,0,1,5,160,45
8,1,1,1,0,400
20,1,4,1,255,208
6,0,30,27,346,42
43,1,2,1,253,289
7,0,5,1,54,65
10,1,2,5,152,179
8,1,30,25,313,290
3,1,3,4,365,500
79,1,4,1,31,119
28,0,30,1,0,100
49,1,4,1,152,190
6,0,2,1,83,80
25,0,2,4,46,55
1,1,1,1,235,300
8,2,1,1,89,220
9,1,2,1,159,200
30,1,4,1,56,80
12,1,2,1,0,110
126,0,2,1,21,65
34,0,1,2,29,70
54,1,6,3,215,85
27,1,5,1,63,500
12,1,3,1,45,145
103,0,1,3,76,70
22,0,3,5,76,45
70,1,2,1,86,120
6,0,1,5,153,35
21,0,1,3,362,70
38,1,30,21,319,123
21,0,3,1,0,60
24,1,3,1,94,94
6,0,4,4,28,0
25,1,3,1,0,107
17,1,3,1,65,125
12,0,2,1,255,65
14,1,2,1,36,790
4,0,7,3,328,75
11,1,4,1,35,200
45,0,2,1,0,75
141,0,1,1,180,73
149,0,1,5,38,50
12,0,1,1,0,100
14,1,2,1,41,195
8,0,7,1,0,51
28,1,2,1,0,140
45,1,3,2,0,90
2,0,3,6,365,115
2,0,3,1,200,77
22,0,3,1,0,65
28,1,3,1,0,151
13,1,2,1,71,160
1,0,30,1,363,65
2,0,1,1,0,49
45,1,5,1,4,180
26,1,30,23,342,200
16,1,10,1,258,105
12,1,3,1,0,120
68,0,2,1,0,75
28,0,3,1,44,99
34,0,1,1,82,75
8,2,2,2,66,35
11,1,1,1,0,800
2,0,3,1,42,104
14,1,1,1,0,115
68,1,2,1,89,250
12,0,1,2,0,80
4,0,2,1,14,99
6,1,2,1,10,40
25,1,5,1,0,149
16,1,2,1,0,200
2,0,30,7,360,88
52,1,3,1,80,226
84,1,3,1,21,60
26,1,28,1,0,250
20,1,2,1,0,125
20,0,7,2,63,70
8,1,3,1,0,200
12,0,2,1,0,75
12,0,1,1,0,64
19,1,3,1,0,200
68,1,3,1,17,118
6,0,3,3,365,65
22,0,3,2,364,150
23,0,1,2,11,120
94,0,1,2,0,75
6,0,5,1,0,40
8,0,2,1,0,100
44,1,1,1,77,215
4,0,2,1,52,77
8,0,1,4,270,179
6,1,2,1,7,75
25,0,30,3,219,75
12,0,2,1,0,52
39,0,1,2,184,60
2,1,15,1,0,79
12,1,4,2,86,99
45,1,13,1,0,150
14,1,30,19,204,95
43,1,2,327,325,409
1,1,30,4,362,200
12,1,1,2,1,80
12,1,5,2,185,130
48,1,1,1,116,1795
7,0,3,3,85,140
64,0,7,1,125,95
7,1,30,31,339,150
45,0,1,3,86,210
6,1,1,2,68,160
21,1,3,1,0,235
10,1,4,1,0,329
63,0,1,1,0,75
26,1,1,1,144,190
1,1,30,1,0,250
56,1,1,7,308,220
133,0,1,2,167,47
31,0,1,1,0,70
84,0,3,3,344,39
2,0,1,2,13,81
6,2,8,4,53,29
7,0,7,47,354,150
100,1,2,1,64,90
139,0,4,2,111,49
11,1,2,1,222,250
84,0,3,1,0,60
123,2,1,1,0,30
13,1,6,1,12,250
43,1,9,1,15,200
22,1,31,1,41,105
8,0,7,1,0,56
6,0,1,15,321,60
4,0,1,1,0,75
49,0,1,1,0,75
19,1,2,1,68,215
49,1,40,2,85,85
6,1,2,2,270,220
15,0,1,1,0,67
81,0,1,2,89,70
6,0,2,1,1,40
123,1,1,2,333,145
21,0,2,3,28,65
43,1,2,327,333,234
41,1,4,6,0,150
28,1,3,1,0,123
31,0,30,103,236,33
73,1,5,1,1,81
5,1,29,327,360,200
6,0,15,1,0,48
28,1,3,1,0,185
115,0,5,1,300,75
5,1,2,327,117,252
7,0,1,1,322,125
19,1,5,1,6,150
126,0,1,3,188,70
20,0,3,1,0,60
178,0,1,1,70,34
6,1,2,1,300,200
29,0,3,1,179,100
2,0,2,4,45,44
1,1,7,1,0,386
5,2,1,1,0,115
8,0,10,1,19,70
30,0,2,1,312,65
64,1,1,2,0,110
7,1,2,1,253,180
13,1,7,1,36,145
28,1,7,1,0,113
28,1,7,1,0,275
20,0,3,2,0,75
23,1,3,1,235,170
16,0,1,1,1,69
1,1,10,1,111,150
21,2,1,2,0,20
14,1,1,1,131,249
12,1,3,1,12,150
12,0,1,1,266,150
12,0,20,1,35,49
22,0,7,1,11,40
27,0,1,2,0,103
2,1,1,1,0,130
43,1,2,1,8,160
7,1,30,232,325,446
20,0,1,2,1,95
6,0,4,3,0,55
20,1,1,1,1,75
22,0,3,5,0,98
2,1,3,1,0,200
7,0,1,1,0,140
21,0,1,1,16,45
14,1,5,1,0,130
22,0,3,1,38,70
4,1,90,1,363,250
29,0,1,1,0,120
29,1,3,1,68,150
14,1,4,1,103,228
56,0,5,1,0,57
7,1,4,1,362,350
6,1,2,1,0,300
54,1,1,2,88,98
20,1,5,2,6,275
20,0,1,1,0,99
28,0,1,2,257,100
117,0,1,1,0,30
1,1,30,96,271,215
87,1,2,4,332,110
56,0,1,5,336,50
28,1,2,1,247,175
11,1,30,6,153,140
15,1,5,1,0,100
28,1,2,1,8,300
79,0,21,1,0,80
117,0,2,1,7,44
45,1,2,1,0,175
23,1,4,1,14,220
16,1,3,1,0,68
8,0,1,1,0,125
30,1,2,1,0,145
2,0,4,3,0,65
199,1,2,1,36,100
6,0,4,2,0,55
19,1,1,1,0,150
6,0,1,4,85,110
102,1,2,1,179,345
186,1,4,1,179,90
12,1,1,1,337,392
71,1,30,87,328,199
6,0,2,2,0,39
3,0,6,1,336,93
21,0,5,1,0,45
23,1,1,1,3,150
6,1,3,1,292,130
68,1,1,1,0,185
56,0,1,2,90,90
20,1,30,52,342,129
184,0,30,43,354,40
40,1,30,2,365,250
14,1,7,1,330,240
0,0,3,1,281,65
6,1,2,2,89,115
11,0,2,2,60,138
28,1,3,1,132,200
28,1,1,5,339,199
30,0,2,2,0,70
6,1,3,1,14,200
10,0,14,1,0,65
1,1,14,1,240,225
10,0,1,1,365,500
20,0,20,3,342,59
113,0,5,1,0,75
1,1,2,1,0,308
8,1,2,1,89,360
83,1,2,1,6,115
28,0,2,2,339,135
87,0,2,1,180,70
6,0,30,1,0,54
8,1,7,1,68,150
38,1,3,1,33,255
21,0,3,3,167,75
12,0,21,2,14,100
73,0,1,3,75,50
28,1,2,1,9,100
123,1,2,1,264,134
24,2,14,1,0,22
19,0,4,1,346,70
3,0,1,11,365,179
120,0,2,1,118,50
21,0,14,1,0,50
24,1,2,1,281,185
19,1,4,1,26,132
6,1,3,2,2,159
26,1,30,52,311,116
2,0,1,2,60,105
71,0,2,1,31,180
46,0,1,2,345,45
14,1,2,1,0,240
97,0,1,3,21,80
28,1,30,1,197,109
7,1,1,1,4,100
12,0,2,3,219,89
12,0,14,2,86,50
16,1,7,1,326,195
20,1,8,1,0,150
52,1,2,1,35,185
56,0,2,2,310,70
7,0,2,2,294,69
21,0,2,1,16,40
12,1,1,1,151,149
8,1,2,1,0,185
19,1,1,1,63,250
7,0,1,1,157,130
15,1,2,1,0,130
13,1,3,1,92,144
15,1,3,2,0,150
5,0,1,3,58,100
6,0,1,1,0,70
1,1,3,1,246,388
52,1,2,1,0,200
21,1,1,1,30,200
20,1,2,2,76,180
152,0,1,6,365,95
30,0,30,34,311,50
19,1,2,1,0,250
106,1,3,1,299,325
8,1,2,1,0,175
15,2,20,2,49,26
83,0,3,1,177,70
37,0,1,6,126,65
2,0,1,1,0,35
123,1,3,1,6,400
28,0,5,4,272,150
23,0,1,2,151,80
8,1,2,1,0,300
21,0,6,1,0,35
8,1,1,2,0,195
25,1,7,1,62,90
43,1,2,327,347,231
19,1,2,3,18,158
2,1,1,1,0,157
12,1,3,1,0,180
39,1,4,1,0,85
6,0,4,1,0,50
22,1,20,1,211,70
14,0,180,1,263,65
30,1,3,1,0,175
32,1,4,1,0,135
8,1,30,2,365,179
120,1,2,1,155,125
23,0,1,1,86,95
122,1,30,3,0,250
43,0,30,1,0,65
24,1,2,1,23,860
28,1,1,5,287,168
30,1,15,1,0,64
6,1,5,1,191,137
6,1,7,2,365,400
15,1,2,1,0,150
21,1,1,1,34,100
2,0,1,1,0,40
24,1,3,1,0,100
23,0,30,1,188,94
56,1,3,1,0,120
31,0,5,1,162,55
30,0,1,1,31,80
33,1,2,1,0,250
21,0,3,1,0,80
8,1,3,1,0,450
49,0,2,1,60,65
62,1,1,4,171,139
10,1,5,1,9,275
64,1,2,1,88,299
136,1,4,1,194,60
1,0,10,2,89,150
45,0,1,1,0,90
8,1,10,1,7,135
7,1,30,31,210,150
24,1,5,1,57,100
13,0,8,5,280,44
124,0,2,5,311,40
20,0,1,1,0,55
20,0,1,33,1,119
34,1,3,1,192,298
51,1,1,1,0,65
71,0,1,1,111,150
88,0,1,3,332,37
50,1,7,1,178,1750
18,1,3,1,0,160
3,1,1,1,285,200
6,0,1,15,188,45
24,1,3,1,75,82
2,0,2,2,76,55
6,1,3,1,60,245
9,1,2,1,298,200
19,0,2,1,0,111
28,1,30,65,364,340
12,1,30,3,314,90
60,0,1,1,0,130
9,1,4,2,151,142
19,0,1,1,0,90
14,1,30,1,189,130
8,1,3,1,197,120
128,1,1,1,326,87
7,1,2,3,2,264
2,0,3,1,0,75
28,1,3,9,92,185
12,1,1,1,71,225
63,0,2,1,288,70
95,1,1,1,326,100
21,0,2,1,0,59
24,1,3,1,127,115
39,0,2,1,0,50
20,1,14,1,356,138
15,1,2,1,0,84
8,0,5,2,29,99
2,1,2,2,0,210
15,0,3,1,0,38
4,0,2,1,9,90
19,1,3,1,80,100
8,1,10,1,0,295
3,1,3,1,0,225
33,1,30,1,181,143
1,1,1,1,287,135
141,0,1,1,0,40
2,0,1,3,268,60
12,0,1,2,0,48
24,1,7,1,14,70
14,1,1,1,9,350
30,0,1,2,314,80
2,0,2,1,0,55
14,1,2,1,274,299
28,1,30,1,60,250
23,0,1,1,0,99
11,1,30,87,364,209
19,1,2,1,0,171
132,0,3,1,22,68
2,0,1,1,59,150
45,0,2,1,9,85
79,0,1,1,8,49
55,0,2,3,324,40
7,0,1,2,332,300
2,1,3,1,252,145
5,1,30,1,47,120
15,1,3,1,3,93
12,2,2,1,135,70
3,1,2,1,314,155
125,1,3,1,0,42
37,0,3,10,172,47
43,1,7,1,272,110
44,0,1,1,0,35
7,1,30,91,4,133
15,0,1,1,301,46
20,1,30,52,365,159
21,1,30,5,365,113
11,1,2,1,0,180
6,0,3,1,0,23
56,0,5,1,0,88
14,1,10,1,0,200
98,1,3,3,45,120
28,1,5,4,280,800
7,0,1,1,207,125
49,1,2,1,292,140
90,1,2,2,161,200
8,1,1,1,0,200
12,0,2,1,169,100
81,0,1,2,256,75
1,1,2,1,0,210
113,1,2,1,0,162
12,1,14,1,25,151
12,1,1,3,340,170
2,0,15,1,0,35
24,1,2,1,273,140
49,0,3,1,11,50
15,0,2,1,84,27
5,1,30,52,311,100
43,1,2,1,365,300
23,1,3,2,5,209
6,0,1,2,86,70
12,1,29,7,0,120
54,1,2,1,161,399
28,0,1,1,44,83
16,1,1,1,0,113
2,1,1,1,0,150
34,1,2,1,37,135
59,0,3,1,81,60
14,1,7,1,214,500
8,1,5,1,0,150
17,1,30,1,0,52
6,0,2,6,128,81
6,0,1,7,264,70
47,1,2,1,290,85
19,1,30,4,151,133
36,1,2,1,30,195
6,1,1,1,0,180
1,0,5,1,0,70
8,0,2,3,288,82
159,0,6,43,313,38
6,1,1,1,0,75
87,0,1,3,358,30
7,0,1,1,1,49
50,1,1,1,0,220
49,0,3,1,336,40
1,0,7,1,0,400
21,0,3,3,169,150
3,0,14,1,0,77
18,1,5,1,1,99
19,1,5,1,155,549
6,0,3,1,0,215
20,1,3,28,60,199
133,2,7,1,280,45
20,0,3,1,23,75
6,0,1,1,0,45
14,0,1,1,43,49
19,0,90,1,173,80
162,2,1,8,343,29
2,0,1,2,16,63
183,0,2,2,65,49
12,1,1,1,213,165
205,1,1,1,32,42
2,0,1,2,0,150
6,0,7,1,0,42
18,0,30,37,1,29
12,0,1,2,120,80
7,1,7,1,7,150
37,0,7,12,171,50
1,0,2,1,0,180
1,1,3,1,358,900
11,1,21,1,0,175
21,0,20,1,31,40
2,0,1,2,0,75
8,1,30,1,15,85
21,0,10,1,4,40
24,1,6,1,12,175
20,1,3,28,60,199
12,1,2,2,0,85
2,0,2,2,68,100
7,0,1,2,153,65
20,0,4,1,0,50
6,0,5,1,0,99
87,0,1,10,112,70
62,1,1,1,336,70
5,1,3,1,0,195
30,0,1,2,91,55
37,0,1,4,85,54
19,1,2,1,220,219
51,0,1,2,0,72
6,2,30,10,342,37
53,2,1,1,0,500
79,0,1,5,66,29
12,0,4,3,0,90
68,1,3,1,0,195
60,0,2,1,271,75
40,1,2,2,279,189
9,0,1,3,39,67
11,1,1,1,344,225
6,0,3,2,0,60
20,1,2,1,48,125
28,1,30,29,327,119
26,1,1,9,302,650
19,0,1,1,0,139
7,1,30,52,331,125
110,0,4,7,293,34
2,0,2,3,188,53
12,1,7,1,189,120
28,1,1,1,260,170
10,1,2,1,0,150
12,1,20,1,327,100
20,0,1,1,335,100
15,1,5,1,290,160
0,1,4,1,0,150
15,0,1,1,0,44
44,0,30,23,324,34
1,0,5,1,0,500
6,0,1,2,146,95
24,1,3,1,0,205
1,1,6,1,31,90
84,1,5,3,43,80
20,1,1,6,0,68
36,1,7,1,13,195
2,0,1,1,0,36
3,1,2,1,0,115
12,1,2,2,0,246
38,1,4,1,70,182
11,0,1,1,0,99
26,1,1,9,287,690
63,1,2,2,319,105
7,1,5,1,19,269
15,0,2,1,0,55
15,1,1,1,0,80
8,1,2,1,164,400
25,0,3,1,3,90
6,1,3,1,365,275
1,1,4,1,0,160
56,0,2,1,0,55
25,1,1,2,0,180
15,1,2,1,22,90
12,1,5,1,153,235
21,1,4,2,18,89
7,0,1,1,82,100
23,1,3,1,0,165
33,0,5,1,0,45
106,0,1,5,361,95
11,1,30,6,277,190
31,0,30,103,215,41
4,1,2,1,94,145
24,0,5,1,23,250
56,0,1,1,31,65
30,1,7,1,25,95
6,0,2,7,150,77
34,1,4,1,55,150
138,0,2,3,179,2500
39,1,1,1,0,125
14,1,30,232,337,283
95,0,1,1,363,110
19,0,5,1,11,100
11,0,1,1,0,100
26,0,6,1,0,100
15,1,3,3,124,325
12,1,14,1,38,300
34,1,3,1,63,340
19,1,35,1,304,150
1,1,1,17,257,120
2,0,1,2,195,45
18,0,2,1,155,50
6,0,1,2,240,60
90,1,9,3,3,120
23,0,3,1,48,100
8,1,1,1,0,100
14,1,7,1,81,310
7,0,1,4,249,120
6,1,4,1,82,139
123,0,1,2,351,50
27,0,1,2,0,125
7,1,1,1,261,300
4,0,1,1,0,60
21,0,5,1,0,10
106,1,1,1,90,250
20,0,2,1,4,70
28,0,4,1,0,54
7,1,30,31,339,125
15,0,1,1,0,65
51,1,14,1,0,195
33,1,3,1,65,140
2,0,2,1,155,185
30,1,30,1,8,100
2,0,3,1,172,69
7,1,7,1,23,185
21,0,3,3,170,100
43,0,3,1,0,35
2,0,3,3,244,85
28,1,1,1,0,130
2,0,100,1,88,150
2,0,2,1,75,135
2,0,2,1,0,79
44,0,2,1,0,60
28,1,6,1,174,150
22,0,1,4,188,73
6,0,1,1,0,37
12,1,1,1,0,124
20,0,1,1,0,65
28,1,30,1,120,105
6,0,1,1,343,65
28,2,1,1,365,125
6,0,3,6,27,62
99,1,1,3,104,89
7,1,30,23,364,195
19,1,3,2,342,350
46,1,1,2,340,174
1,0,2,1,1,250
39,0,1,1,80,85
2,1,14,1,0,55
21,0,14,1,0,53
19,1,3,1,0,149
2,1,4,1,12,150
15,0,1,1,0,55
19,1,1,1,257,299
37,0,7,12,105,40
1,1,5,1,189,499
71,0,3,1,189,139
1,1,3,12,0,339
21,1,1,1,0,90
11,1,30,232,162,356
12,0,6,1,0,50
45,0,1,1,0,90
54,1,2,2,337,80
68,1,3,1,0,150
90,0,30,4,208,65
6,0,4,1,22,60
21,0,2,1,0,50
90,1,1,2,139,145
20,0,2,1,0,120
54,0,2,4,360,90
2,1,5,1,34,120
76,0,2,4,179,79
2,0,1,9,150,85
12,0,2,3,74,59
21,1,2,1,194,65
152,0,2,3,352,40
26,0,1,1,0,80
6,0,2,2,0,80
55,1,7,1,326,99
15,1,1,1,48,185
16,0,2,1,0,60
44,0,5,1,0,25
6,1,2,1,8,95
12,1,5,1,29,300
42,0,2,3,17,80
54,0,2,4,360,100
15,0,2,1,29,50
70,1,2,1,356,99
28,0,2,1,145,99
15,1,4,1,64,120
8,1,30,3,0,200
19,1,2,1,53,200
1,1,30,121,345,449
6,0,29,1,0,31
14,0,2,2,254,170
8,1,1,1,0,200
20,1,30,52,335,149
6,1,6,1,4,110
56,0,30,103,215,60
39,1,2,1,0,300
32,1,8,1,0,150
2,0,1,1,0,60
33,1,3,1,106,180
44,0,1,7,73,60
12,1,5,1,0,275
14,1,7,1,0,280
15,0,2,3,66,150
7,1,30,12,310,129
4,0,1,2,177,140
6,1,3,1,0,200
21,0,1,3,120,60
1,1,2,13,322,198
12,1,2,2,23,160
10,1,2,1,14,175
28,2,4,2,329,75
12,1,3,1,0,92
43,0,13,1,0,129
6,1,3,1,35,298
12,1,2,1,219,200
23,1,4,1,0,200
14,1,30,1,66,320
5,1,4,1,167,600
8,1,3,1,0,170
28,1,7,1,0,120
21,1,2,5,347,125
71,1,6,2,254,699
8,1,2,1,0,125
79,1,3,1,131,95
45,1,14,1,0,80
54,0,1,1,152,68
15,0,2,2,0,50
64,1,2,1,0,325
30,0,3,3,179,115
38,0,1,1,272,80
28,1,2,1,81,165
2,0,5,1,252,95
21,0,1,1,0,110
2,0,5,1,5,54
118,0,1,1,0,45
3,1,2,2,67,999
82,1,1,1,68,99
21,0,4,2,22,60
15,0,2,1,47,50
73,1,2,1,334,120
12,0,1,1,0,51
53,1,3,1,212,199
20,0,1,1,0,60
2,0,1,1,0,60
152,1,1,1,307,80
21,0,1,3,0,55
111,0,1,6,358,55
43,1,30,121,186,239
19,0,1,4,0,80
10,0,2,1,10,87
33,1,10,1,19,79
4,1,1,1,0,85
3,1,4,2,0,197
8,1,30,11,364,2000
52,0,7,1,2,150
120,1,2,1,79,175
2,1,2,2,257,195
12,1,1,4,179,1000
103,0,1,7,55,49
113,0,2,2,103,130
67,1,2,3,97,99
8,0,1,1,365,119
21,0,2,2,296,60
23,0,5,1,0,80
7,1,5,1,0,150
7,1,2,1,247,395
2,1,3,1,207,165
51,0,1,2,0,70
18,0,1,1,89,125
188,0,1,1,150,100
12,0,30,3,19,67
77,1,6,1,55,169
4,0,1,2,34,65
32,1,3,1,0,195
12,1,2,1,322,595
16,0,1,4,0,169
12,1,2,1,208,175
27,0,1,1,0,120
2,0,2,1,30,65
2,0,1,1,158,75
15,0,2,2,0,55
56,0,4,2,335,61
149,1,3,1,329,95
2,0,1,1,7,85
1,1,2,1,88,175
22,0,5,1,0,40
12,1,2,1,20,400
53,0,5,3,0,150
14,1,6,2,0,149
12,0,5,2,0,80
12,1,2,1,0,80
24,0,4,1,6,30
3,1,2,1,0,110
16,1,4,1,37,100
30,0,1,6,90,88
5,1,29,3,49,175
8,1,3,1,0,150
23,0,2,2,6,66
2,0,1,1,0,28
39,0,1,1,0,37
7,1,1,1,26,170
18,1,30,2,8,175
2,0,2,1,0,34
113,1,3,1,53,225
11,0,1,1,365,89
90,0,10,1,281,49
52,1,2,1,149,196
20,1,2,1,214,177
6,1,2,1,38,143
12,1,2,1,75,101
70,1,3,2,112,100
12,0,3,1,0,75
14,1,30,1,280,225
13,0,2,2,321,110
6,0,1,1,0,70
11,1,2,1,0,170
76,0,15,2,244,29
26,1,1,9,337,350
25,0,3,1,50,95
15,1,4,1,23,99
43,1,1,1,174,850
25,0,2,1,270,96
10,1,3,1,5,155
6,1,5,1,160,150
7,1,1,1,12,144
81,0,2,2,125,80
12,1,3,1,0,150
4,1,30,1,0,200
15,0,1,1,5,50
20,0,1,3,15,70
15,1,2,1,6,89
33,1,7,1,256,495
4,1,1,1,21,150
6,0,1,1,0,100
32,0,1,1,0,1500
39,1,30,3,332,95
24,1,30,1,0,200
117,0,2,1,0,52
6,0,2,2,20,70
22,0,1,3,342,50
16,0,2,1,0,55
7,1,30,20,333,130
1,0,1,1,0,75
29,0,2,1,189,55
56,0,2,1,0,57
24,0,3,1,176,35
6,0,3,1,73,93
28,1,4,2,24,840
6,0,5,2,0,75
5,0,1,3,9,120
64,1,6,1,90,650
12,0,2,3,0,71
2,0,1,1,0,85
1,1,5,1,0,350
8,1,3,2,0,330
7,1,5,2,2,140
43,1,3,1,37,199
19,1,7,1,364,379
81,0,2,1,90,60
121,0,2,1,337,50
9,0,3,1,0,70
28,1,1,1,221,160
6,0,2,34,308,65
37,0,2,2,45,60
28,1,1,2,0,150
15,0,3,4,292,75
2,0,3,1,0,120
1,0,2,1,1,175
12,1,2,3,106,225
5,1,30,8,347,300
25,1,4,1,252,153
12,1,1,1,0,149
20,1,30,1,0,300
31,1,2,1,137,110
79,1,1,1,0,140
25,1,2,2,53,95
83,0,28,2,0,68
32,1,1,1,0,160
6,0,3,1,83,90
6,0,2,1,2,60
14,1,2,1,0,200
19,0,10,1,0,72
117,0,3,1,18,20
7,1,30,91,345,117
11,1,1,1,0,250
7,0,4,2,34,140
81,0,2,1,64,45
6,0,2,1,89,50
6,0,2,2,309,46
47,1,2,1,230,85
22,0,2,1,9,60
6,0,2,1,103,96
21,0,1,1,220,60
114,1,3,1,42,110
141,0,5,1,180,58
5,1,1,1,176,229
23,0,1,2,162,135
1,1,5,1,339,422
140,0,3,2,324,90
20,1,2,2,32,150
6,0,2,4,0,52
117,0,1,1,0,50
21,0,1,1,0,75
21,0,1,1,0,65
86,0,4,8,340,32
21,0,5,1,0,40
7,0,3,1,47,79
3,1,4,1,86,350
15,0,1,12,65,62
21,1,90,1,330,110
2,1,60,1,233,200
44,0,2,1,341,75
34,1,5,1,54,619
6,0,1,3,317,71
2,1,2,1,0,100
21,0,5,2,0,50
5,1,1,1,54,95
7,2,1,3,358,59
124,1,1,1,162,300
34,1,4,1,8,140
14,1,3,1,54,220
22,0,2,6,177,68
28,1,30,121,333,269
30,1,2,1,122,140
12,1,7,1,0,145
7,2,1,6,362,70
21,0,3,1,0,70
12,0,2,1,0,68
21,0,3,4,329,55
8,1,2,1,0,159
12,1,4,4,5,275
33,1,31,1,305,275
21,1,2,1,302,135
15,1,2,1,58,300
21,0,3,3,276,45
14,1,1,2,0,350
1,0,1,6,299,100
19,1,9,1,0,178
116,1,1,1,90,100
12,1,2,1,0,180
23,0,2,1,324,90
30,0,5,1,51,50
14,1,1,1,260,200
37,0,1,3,76,60
6,1,2,5,88,60
31,0,30,15,44,40
21,0,2,1,89,100
21,0,3,4,9,40
7,1,30,232,228,267
25,0,1,1,67,85
153,1,1,2,365,200
12,0,1,1,310,76
8,1,1,1,0,300
12,0,21,1,0,45
70,0,2,2,329,48
56,0,1,9,363,50
23,1,1,1,0,150
23,0,1,3,73,88
15,1,4,2,82,90
8,0,30,32,51,60
